,image,point,x,y
59,../../aesthetics/gs/males/C2_166.jpg,26.0,339.0,200.0
59,../../aesthetics/gs/males/C2_166.jpg,27.0,231.0,195.0
59,../../aesthetics/gs/males/C2_166.jpg,28.0,231.0,215.0
59,../../aesthetics/gs/males/C2_166.jpg,29.0,230.0,234.0
59,../../aesthetics/gs/males/C2_166.jpg,30.0,230.0,255.0
59,../../aesthetics/gs/males/C2_166.jpg,31.0,202.0,276.0
59,../../aesthetics/gs/males/C2_166.jpg,32.0,214.0,280.0
59,../../aesthetics/gs/males/C2_166.jpg,33.0,228.0,283.0
59,../../aesthetics/gs/males/C2_166.jpg,34.0,241.0,281.0
59,../../aesthetics/gs/males/C2_166.jpg,35.0,253.0,278.0
59,../../aesthetics/gs/males/C2_166.jpg,36.0,154.0,203.0
59,../../aesthetics/gs/males/C2_166.jpg,37.0,167.0,194.0
59,../../aesthetics/gs/males/C2_166.jpg,38.0,183.0,194.0
59,../../aesthetics/gs/males/C2_166.jpg,39.0,198.0,204.0
59,../../aesthetics/gs/males/C2_166.jpg,40.0,183.0,207.0
59,../../aesthetics/gs/males/C2_166.jpg,41.0,166.0,208.0
59,../../aesthetics/gs/males/C2_166.jpg,42.0,263.0,208.0
59,../../aesthetics/gs/males/C2_166.jpg,43.0,278.0,201.0
59,../../aesthetics/gs/males/C2_166.jpg,44.0,294.0,204.0
59,../../aesthetics/gs/males/C2_166.jpg,45.0,307.0,214.0
59,../../aesthetics/gs/males/C2_166.jpg,46.0,293.0,217.0
59,../../aesthetics/gs/males/C2_166.jpg,47.0,277.0,214.0
59,../../aesthetics/gs/males/C2_166.jpg,48.0,186.0,329.0
59,../../aesthetics/gs/males/C2_166.jpg,49.0,202.0,318.0
59,../../aesthetics/gs/males/C2_166.jpg,50.0,216.0,313.0
59,../../aesthetics/gs/males/C2_166.jpg,51.0,228.0,316.0
59,../../aesthetics/gs/males/C2_166.jpg,52.0,239.0,313.0
59,../../aesthetics/gs/males/C2_166.jpg,53.0,253.0,319.0
59,../../aesthetics/gs/males/C2_166.jpg,54.0,267.0,331.0
59,../../aesthetics/gs/males/C2_166.jpg,55.0,252.0,338.0
59,../../aesthetics/gs/males/C2_166.jpg,56.0,239.0,341.0
59,../../aesthetics/gs/males/C2_166.jpg,57.0,227.0,342.0
59,../../aesthetics/gs/males/C2_166.jpg,58.0,215.0,341.0
59,../../aesthetics/gs/males/C2_166.jpg,59.0,201.0,337.0
59,../../aesthetics/gs/males/C2_166.jpg,60.0,193.0,328.0
59,../../aesthetics/gs/males/C2_166.jpg,61.0,216.0,324.0
59,../../aesthetics/gs/males/C2_166.jpg,62.0,227.0,326.0
59,../../aesthetics/gs/males/C2_166.jpg,63.0,239.0,325.0
59,../../aesthetics/gs/males/C2_166.jpg,64.0,260.0,330.0
59,../../aesthetics/gs/males/C2_166.jpg,65.0,238.0,325.0
59,../../aesthetics/gs/males/C2_166.jpg,66.0,227.0,326.0
59,../../aesthetics/gs/males/C2_166.jpg,67.0,216.0,324.0
59,../../aesthetics/gs/males/C2_166.jpg,68.0,236.0,80.0
60,../../aesthetics/gs/males/C2_083.jpg,0.0,121.0,244.0
60,../../aesthetics/gs/males/C2_083.jpg,1.0,125.0,276.0
60,../../aesthetics/gs/males/C2_083.jpg,2.0,131.0,308.0
60,../../aesthetics/gs/males/C2_083.jpg,3.0,136.0,339.0
60,../../aesthetics/gs/males/C2_083.jpg,4.0,145.0,370.0
60,../../aesthetics/gs/males/C2_083.jpg,5.0,161.0,396.0
60,../../aesthetics/gs/males/C2_083.jpg,6.0,184.0,418.0
60,../../aesthetics/gs/males/C2_083.jpg,7.0,209.0,435.0
60,../../aesthetics/gs/males/C2_083.jpg,8.0,237.0,440.0
60,../../aesthetics/gs/males/C2_083.jpg,9.0,265.0,434.0
60,../../aesthetics/gs/males/C2_083.jpg,10.0,291.0,418.0
60,../../aesthetics/gs/males/C2_083.jpg,11.0,314.0,395.0
60,../../aesthetics/gs/males/C2_083.jpg,12.0,329.0,368.0
60,../../aesthetics/gs/males/C2_083.jpg,13.0,337.0,336.0
60,../../aesthetics/gs/males/C2_083.jpg,14.0,340.0,302.0
60,../../aesthetics/gs/males/C2_083.jpg,15.0,344.0,270.0
60,../../aesthetics/gs/males/C2_083.jpg,16.0,344.0,237.0
60,../../aesthetics/gs/males/C2_083.jpg,17.0,132.0,227.0
60,../../aesthetics/gs/males/C2_083.jpg,18.0,143.0,206.0
60,../../aesthetics/gs/males/C2_083.jpg,19.0,166.0,199.0
60,../../aesthetics/gs/males/C2_083.jpg,20.0,189.0,202.0
60,../../aesthetics/gs/males/C2_083.jpg,21.0,212.0,209.0
60,../../aesthetics/gs/males/C2_083.jpg,22.0,240.0,212.0
60,../../aesthetics/gs/males/C2_083.jpg,23.0,264.0,204.0
60,../../aesthetics/gs/males/C2_083.jpg,24.0,288.0,201.0
60,../../aesthetics/gs/males/C2_083.jpg,25.0,311.0,207.0
60,../../aesthetics/gs/males/C2_083.jpg,26.0,325.0,225.0
60,../../aesthetics/gs/males/C2_083.jpg,27.0,228.0,235.0
60,../../aesthetics/gs/males/C2_083.jpg,28.0,229.0,254.0
60,../../aesthetics/gs/males/C2_083.jpg,29.0,231.0,273.0
60,../../aesthetics/gs/males/C2_083.jpg,30.0,232.0,293.0
60,../../aesthetics/gs/males/C2_083.jpg,31.0,209.0,314.0
60,../../aesthetics/gs/males/C2_083.jpg,32.0,220.0,318.0
60,../../aesthetics/gs/males/C2_083.jpg,33.0,232.0,321.0
60,../../aesthetics/gs/males/C2_083.jpg,34.0,244.0,318.0
60,../../aesthetics/gs/males/C2_083.jpg,35.0,255.0,314.0
60,../../aesthetics/gs/males/C2_083.jpg,36.0,159.0,242.0
60,../../aesthetics/gs/males/C2_083.jpg,37.0,171.0,234.0
60,../../aesthetics/gs/males/C2_083.jpg,38.0,185.0,234.0
60,../../aesthetics/gs/males/C2_083.jpg,39.0,199.0,243.0
60,../../aesthetics/gs/males/C2_083.jpg,40.0,185.0,247.0
60,../../aesthetics/gs/males/C2_083.jpg,41.0,170.0,247.0
60,../../aesthetics/gs/males/C2_083.jpg,42.0,259.0,243.0
60,../../aesthetics/gs/males/C2_083.jpg,43.0,272.0,233.0
60,../../aesthetics/gs/males/C2_083.jpg,44.0,287.0,232.0
60,../../aesthetics/gs/males/C2_083.jpg,45.0,300.0,240.0
60,../../aesthetics/gs/males/C2_083.jpg,46.0,288.0,246.0
60,../../aesthetics/gs/males/C2_083.jpg,47.0,274.0,246.0
60,../../aesthetics/gs/males/C2_083.jpg,48.0,194.0,365.0
60,../../aesthetics/gs/males/C2_083.jpg,49.0,207.0,357.0
60,../../aesthetics/gs/males/C2_083.jpg,50.0,220.0,352.0
60,../../aesthetics/gs/males/C2_083.jpg,51.0,232.0,357.0
60,../../aesthetics/gs/males/C2_083.jpg,52.0,244.0,353.0
60,../../aesthetics/gs/males/C2_083.jpg,53.0,258.0,357.0
60,../../aesthetics/gs/males/C2_083.jpg,54.0,273.0,364.0
60,../../aesthetics/gs/males/C2_083.jpg,55.0,259.0,374.0
60,../../aesthetics/gs/males/C2_083.jpg,56.0,245.0,378.0
60,../../aesthetics/gs/males/C2_083.jpg,57.0,233.0,379.0
60,../../aesthetics/gs/males/C2_083.jpg,58.0,221.0,378.0
60,../../aesthetics/gs/males/C2_083.jpg,59.0,207.0,374.0
60,../../aesthetics/gs/males/C2_083.jpg,60.0,200.0,364.0
60,../../aesthetics/gs/males/C2_083.jpg,61.0,221.0,362.0
60,../../aesthetics/gs/males/C2_083.jpg,62.0,232.0,364.0
60,../../aesthetics/gs/males/C2_083.jpg,63.0,244.0,362.0
60,../../aesthetics/gs/males/C2_083.jpg,64.0,266.0,365.0
60,../../aesthetics/gs/males/C2_083.jpg,65.0,244.0,365.0
60,../../aesthetics/gs/males/C2_083.jpg,66.0,232.0,367.0
60,../../aesthetics/gs/males/C2_083.jpg,67.0,221.0,365.0
60,../../aesthetics/gs/males/C2_083.jpg,68.0,222.0,120.0
61,../../aesthetics/gs/males/C2_084.jpg,0.0,103.0,258.0
61,../../aesthetics/gs/males/C2_084.jpg,1.0,105.0,291.0
61,../../aesthetics/gs/males/C2_084.jpg,2.0,110.0,324.0
61,../../aesthetics/gs/males/C2_084.jpg,3.0,115.0,355.0
61,../../aesthetics/gs/males/C2_084.jpg,4.0,123.0,386.0
61,../../aesthetics/gs/males/C2_084.jpg,5.0,141.0,413.0
61,../../aesthetics/gs/males/C2_084.jpg,6.0,166.0,434.0
61,../../aesthetics/gs/males/C2_084.jpg,7.0,194.0,449.0
61,../../aesthetics/gs/males/C2_084.jpg,8.0,229.0,454.0
61,../../aesthetics/gs/males/C2_084.jpg,9.0,263.0,450.0
61,../../aesthetics/gs/males/C2_084.jpg,10.0,293.0,436.0
61,../../aesthetics/gs/males/C2_084.jpg,11.0,323.0,418.0
61,../../aesthetics/gs/males/C2_084.jpg,12.0,344.0,393.0
61,../../aesthetics/gs/males/C2_084.jpg,13.0,354.0,361.0
61,../../aesthetics/gs/males/C2_084.jpg,14.0,359.0,328.0
61,../../aesthetics/gs/males/C2_084.jpg,15.0,364.0,295.0
61,../../aesthetics/gs/males/C2_084.jpg,16.0,366.0,261.0
61,../../aesthetics/gs/males/C2_084.jpg,17.0,124.0,245.0
61,../../aesthetics/gs/males/C2_084.jpg,18.0,139.0,229.0
61,../../aesthetics/gs/males/C2_084.jpg,19.0,163.0,225.0
61,../../aesthetics/gs/males/C2_084.jpg,20.0,186.0,227.0
61,../../aesthetics/gs/males/C2_084.jpg,21.0,210.0,232.0
61,../../aesthetics/gs/males/C2_084.jpg,22.0,247.0,231.0
61,../../aesthetics/gs/males/C2_084.jpg,23.0,273.0,227.0
61,../../aesthetics/gs/males/C2_084.jpg,24.0,298.0,226.0
61,../../aesthetics/gs/males/C2_084.jpg,25.0,322.0,231.0
61,../../aesthetics/gs/males/C2_084.jpg,26.0,338.0,246.0
61,../../aesthetics/gs/males/C2_084.jpg,27.0,228.0,251.0
61,../../aesthetics/gs/males/C2_084.jpg,28.0,228.0,271.0
61,../../aesthetics/gs/males/C2_084.jpg,29.0,227.0,290.0
61,../../aesthetics/gs/males/C2_084.jpg,30.0,227.0,311.0
61,../../aesthetics/gs/males/C2_084.jpg,31.0,202.0,328.0
61,../../aesthetics/gs/males/C2_084.jpg,32.0,214.0,332.0
61,../../aesthetics/gs/males/C2_084.jpg,33.0,227.0,336.0
61,../../aesthetics/gs/males/C2_084.jpg,34.0,241.0,333.0
61,../../aesthetics/gs/males/C2_084.jpg,35.0,254.0,328.0
61,../../aesthetics/gs/males/C2_084.jpg,36.0,150.0,258.0
61,../../aesthetics/gs/males/C2_084.jpg,37.0,164.0,250.0
61,../../aesthetics/gs/males/C2_084.jpg,38.0,181.0,250.0
61,../../aesthetics/gs/males/C2_084.jpg,39.0,196.0,259.0
61,../../aesthetics/gs/males/C2_084.jpg,40.0,181.0,263.0
61,../../aesthetics/gs/males/C2_084.jpg,41.0,164.0,264.0
61,../../aesthetics/gs/males/C2_084.jpg,42.0,263.0,259.0
61,../../aesthetics/gs/males/C2_084.jpg,43.0,280.0,250.0
61,../../aesthetics/gs/males/C2_084.jpg,44.0,296.0,251.0
61,../../aesthetics/gs/males/C2_084.jpg,45.0,310.0,259.0
61,../../aesthetics/gs/males/C2_084.jpg,46.0,297.0,264.0
61,../../aesthetics/gs/males/C2_084.jpg,47.0,280.0,263.0
61,../../aesthetics/gs/males/C2_084.jpg,48.0,187.0,374.0
61,../../aesthetics/gs/males/C2_084.jpg,49.0,201.0,362.0
61,../../aesthetics/gs/males/C2_084.jpg,50.0,216.0,355.0
61,../../aesthetics/gs/males/C2_084.jpg,51.0,227.0,359.0
61,../../aesthetics/gs/males/C2_084.jpg,52.0,240.0,356.0
61,../../aesthetics/gs/males/C2_084.jpg,53.0,256.0,363.0
61,../../aesthetics/gs/males/C2_084.jpg,54.0,272.0,375.0
61,../../aesthetics/gs/males/C2_084.jpg,55.0,256.0,384.0
61,../../aesthetics/gs/males/C2_084.jpg,56.0,240.0,390.0
61,../../aesthetics/gs/males/C2_084.jpg,57.0,227.0,391.0
61,../../aesthetics/gs/males/C2_084.jpg,58.0,215.0,389.0
61,../../aesthetics/gs/males/C2_084.jpg,59.0,200.0,383.0
61,../../aesthetics/gs/males/C2_084.jpg,60.0,194.0,373.0
61,../../aesthetics/gs/males/C2_084.jpg,61.0,216.0,369.0
61,../../aesthetics/gs/males/C2_084.jpg,62.0,227.0,370.0
61,../../aesthetics/gs/males/C2_084.jpg,63.0,240.0,369.0
61,../../aesthetics/gs/males/C2_084.jpg,64.0,264.0,375.0
61,../../aesthetics/gs/males/C2_084.jpg,65.0,239.0,372.0
61,../../aesthetics/gs/males/C2_084.jpg,66.0,227.0,373.0
61,../../aesthetics/gs/males/C2_084.jpg,67.0,216.0,371.0
61,../../aesthetics/gs/males/C2_084.jpg,68.0,229.0,134.0
62,../../aesthetics/gs/females/C2_135.jpg,0.0,120.0,228.0
62,../../aesthetics/gs/females/C2_135.jpg,1.0,118.0,259.0
62,../../aesthetics/gs/females/C2_135.jpg,2.0,121.0,291.0
62,../../aesthetics/gs/females/C2_135.jpg,3.0,126.0,323.0
62,../../aesthetics/gs/females/C2_135.jpg,4.0,133.0,353.0
62,../../aesthetics/gs/females/C2_135.jpg,5.0,148.0,381.0
62,../../aesthetics/gs/females/C2_135.jpg,6.0,170.0,403.0
62,../../aesthetics/gs/females/C2_135.jpg,7.0,197.0,421.0
62,../../aesthetics/gs/females/C2_135.jpg,8.0,227.0,429.0
62,../../aesthetics/gs/females/C2_135.jpg,9.0,257.0,426.0
62,../../aesthetics/gs/females/C2_135.jpg,10.0,286.0,412.0
62,../../aesthetics/gs/females/C2_135.jpg,11.0,312.0,391.0
62,../../aesthetics/gs/females/C2_135.jpg,12.0,331.0,366.0
62,../../aesthetics/gs/females/C2_135.jpg,13.0,344.0,335.0
62,../../aesthetics/gs/females/C2_135.jpg,14.0,353.0,303.0
62,../../aesthetics/gs/females/C2_135.jpg,15.0,361.0,270.0
62,../../aesthetics/gs/females/C2_135.jpg,16.0,364.0,236.0
62,../../aesthetics/gs/females/C2_135.jpg,17.0,139.0,183.0
62,../../aesthetics/gs/females/C2_135.jpg,18.0,154.0,171.0
62,../../aesthetics/gs/females/C2_135.jpg,19.0,174.0,168.0
62,../../aesthetics/gs/females/C2_135.jpg,20.0,194.0,173.0
62,../../aesthetics/gs/females/C2_135.jpg,21.0,211.0,183.0
62,../../aesthetics/gs/females/C2_135.jpg,22.0,263.0,186.0
62,../../aesthetics/gs/females/C2_135.jpg,23.0,284.0,177.0
62,../../aesthetics/gs/females/C2_135.jpg,24.0,306.0,173.0
62,../../aesthetics/gs/females/C2_135.jpg,25.0,327.0,180.0
62,../../aesthetics/gs/females/C2_135.jpg,26.0,342.0,195.0
62,../../aesthetics/gs/females/C2_135.jpg,27.0,237.0,215.0
62,../../aesthetics/gs/females/C2_135.jpg,28.0,237.0,236.0
62,../../aesthetics/gs/females/C2_135.jpg,29.0,238.0,258.0
62,../../aesthetics/gs/females/C2_135.jpg,30.0,238.0,280.0
62,../../aesthetics/gs/females/C2_135.jpg,31.0,215.0,301.0
62,../../aesthetics/gs/females/C2_135.jpg,32.0,225.0,305.0
62,../../aesthetics/gs/females/C2_135.jpg,33.0,236.0,309.0
62,../../aesthetics/gs/females/C2_135.jpg,34.0,246.0,307.0
62,../../aesthetics/gs/females/C2_135.jpg,35.0,256.0,304.0
62,../../aesthetics/gs/females/C2_135.jpg,36.0,158.0,219.0
62,../../aesthetics/gs/females/C2_135.jpg,37.0,171.0,209.0
62,../../aesthetics/gs/females/C2_135.jpg,38.0,188.0,211.0
62,../../aesthetics/gs/females/C2_135.jpg,39.0,202.0,225.0
62,../../aesthetics/gs/females/C2_135.jpg,40.0,186.0,227.0
62,../../aesthetics/gs/females/C2_135.jpg,41.0,169.0,227.0
62,../../aesthetics/gs/females/C2_135.jpg,42.0,273.0,229.0
62,../../aesthetics/gs/females/C2_135.jpg,43.0,288.0,217.0
62,../../aesthetics/gs/females/C2_135.jpg,44.0,305.0,216.0
62,../../aesthetics/gs/females/C2_135.jpg,45.0,317.0,226.0
62,../../aesthetics/gs/females/C2_135.jpg,46.0,305.0,233.0
62,../../aesthetics/gs/females/C2_135.jpg,47.0,289.0,232.0
62,../../aesthetics/gs/females/C2_135.jpg,48.0,191.0,347.0
62,../../aesthetics/gs/females/C2_135.jpg,49.0,209.0,339.0
62,../../aesthetics/gs/females/C2_135.jpg,50.0,224.0,334.0
62,../../aesthetics/gs/females/C2_135.jpg,51.0,233.0,337.0
62,../../aesthetics/gs/females/C2_135.jpg,52.0,243.0,335.0
62,../../aesthetics/gs/females/C2_135.jpg,53.0,257.0,342.0
62,../../aesthetics/gs/females/C2_135.jpg,54.0,274.0,351.0
62,../../aesthetics/gs/females/C2_135.jpg,55.0,256.0,357.0
62,../../aesthetics/gs/females/C2_135.jpg,56.0,242.0,360.0
62,../../aesthetics/gs/females/C2_135.jpg,57.0,232.0,360.0
62,../../aesthetics/gs/females/C2_135.jpg,58.0,221.0,359.0
62,../../aesthetics/gs/females/C2_135.jpg,59.0,208.0,355.0
62,../../aesthetics/gs/females/C2_135.jpg,60.0,199.0,347.0
62,../../aesthetics/gs/females/C2_135.jpg,61.0,223.0,345.0
62,../../aesthetics/gs/females/C2_135.jpg,62.0,233.0,347.0
62,../../aesthetics/gs/females/C2_135.jpg,63.0,242.0,347.0
62,../../aesthetics/gs/females/C2_135.jpg,64.0,266.0,350.0
62,../../aesthetics/gs/females/C2_135.jpg,65.0,242.0,347.0
62,../../aesthetics/gs/females/C2_135.jpg,66.0,232.0,347.0
62,../../aesthetics/gs/females/C2_135.jpg,67.0,223.0,345.0
62,../../aesthetics/gs/females/C2_135.jpg,68.0,243.0,78.0
63,../../aesthetics/gs/females/C2_039.jpg,0.0,115.0,245.0
63,../../aesthetics/gs/females/C2_039.jpg,1.0,118.0,278.0
63,../../aesthetics/gs/females/C2_039.jpg,2.0,123.0,311.0
63,../../aesthetics/gs/females/C2_039.jpg,3.0,130.0,343.0
63,../../aesthetics/gs/females/C2_039.jpg,4.0,139.0,374.0
63,../../aesthetics/gs/females/C2_039.jpg,5.0,156.0,402.0
63,../../aesthetics/gs/females/C2_039.jpg,6.0,181.0,426.0
63,../../aesthetics/gs/females/C2_039.jpg,7.0,210.0,444.0
63,../../aesthetics/gs/females/C2_039.jpg,8.0,243.0,451.0
63,../../aesthetics/gs/females/C2_039.jpg,9.0,274.0,444.0
63,../../aesthetics/gs/females/C2_039.jpg,10.0,303.0,425.0
63,../../aesthetics/gs/females/C2_039.jpg,11.0,328.0,401.0
63,../../aesthetics/gs/females/C2_039.jpg,12.0,346.0,374.0
63,../../aesthetics/gs/females/C2_039.jpg,13.0,355.0,342.0
63,../../aesthetics/gs/females/C2_039.jpg,14.0,362.0,309.0
63,../../aesthetics/gs/females/C2_039.jpg,15.0,367.0,275.0
63,../../aesthetics/gs/females/C2_039.jpg,16.0,369.0,241.0
63,../../aesthetics/gs/females/C2_039.jpg,17.0,140.0,223.0
63,../../aesthetics/gs/females/C2_039.jpg,18.0,156.0,210.0
63,../../aesthetics/gs/females/C2_039.jpg,19.0,177.0,206.0
63,../../aesthetics/gs/females/C2_039.jpg,20.0,197.0,209.0
63,../../aesthetics/gs/females/C2_039.jpg,21.0,216.0,218.0
63,../../aesthetics/gs/females/C2_039.jpg,22.0,269.0,216.0
63,../../aesthetics/gs/females/C2_039.jpg,23.0,288.0,207.0
63,../../aesthetics/gs/females/C2_039.jpg,24.0,309.0,203.0
63,../../aesthetics/gs/females/C2_039.jpg,25.0,329.0,207.0
63,../../aesthetics/gs/females/C2_039.jpg,26.0,344.0,219.0
63,../../aesthetics/gs/females/C2_039.jpg,27.0,242.0,246.0
63,../../aesthetics/gs/females/C2_039.jpg,28.0,243.0,268.0
63,../../aesthetics/gs/females/C2_039.jpg,29.0,243.0,289.0
63,../../aesthetics/gs/females/C2_039.jpg,30.0,243.0,310.0
63,../../aesthetics/gs/females/C2_039.jpg,31.0,222.0,331.0
63,../../aesthetics/gs/females/C2_039.jpg,32.0,232.0,335.0
63,../../aesthetics/gs/females/C2_039.jpg,33.0,244.0,337.0
63,../../aesthetics/gs/females/C2_039.jpg,34.0,254.0,334.0
63,../../aesthetics/gs/females/C2_039.jpg,35.0,264.0,330.0
63,../../aesthetics/gs/females/C2_039.jpg,36.0,165.0,253.0
63,../../aesthetics/gs/females/C2_039.jpg,37.0,179.0,245.0
63,../../aesthetics/gs/females/C2_039.jpg,38.0,195.0,246.0
63,../../aesthetics/gs/females/C2_039.jpg,39.0,209.0,255.0
63,../../aesthetics/gs/females/C2_039.jpg,40.0,194.0,259.0
63,../../aesthetics/gs/females/C2_039.jpg,41.0,178.0,260.0
63,../../aesthetics/gs/females/C2_039.jpg,42.0,277.0,254.0
63,../../aesthetics/gs/females/C2_039.jpg,43.0,291.0,244.0
63,../../aesthetics/gs/females/C2_039.jpg,44.0,307.0,243.0
63,../../aesthetics/gs/females/C2_039.jpg,45.0,320.0,250.0
63,../../aesthetics/gs/females/C2_039.jpg,46.0,308.0,257.0
63,../../aesthetics/gs/females/C2_039.jpg,47.0,292.0,257.0
63,../../aesthetics/gs/females/C2_039.jpg,48.0,201.0,375.0
63,../../aesthetics/gs/females/C2_039.jpg,49.0,220.0,370.0
63,../../aesthetics/gs/females/C2_039.jpg,50.0,235.0,366.0
63,../../aesthetics/gs/females/C2_039.jpg,51.0,245.0,369.0
63,../../aesthetics/gs/females/C2_039.jpg,52.0,255.0,366.0
63,../../aesthetics/gs/females/C2_039.jpg,53.0,269.0,370.0
63,../../aesthetics/gs/females/C2_039.jpg,54.0,288.0,374.0
63,../../aesthetics/gs/females/C2_039.jpg,55.0,270.0,388.0
63,../../aesthetics/gs/females/C2_039.jpg,56.0,255.0,394.0
63,../../aesthetics/gs/females/C2_039.jpg,57.0,244.0,395.0
63,../../aesthetics/gs/females/C2_039.jpg,58.0,233.0,394.0
63,../../aesthetics/gs/females/C2_039.jpg,59.0,219.0,388.0
63,../../aesthetics/gs/females/C2_039.jpg,60.0,210.0,376.0
63,../../aesthetics/gs/females/C2_039.jpg,61.0,234.0,376.0
63,../../aesthetics/gs/females/C2_039.jpg,62.0,245.0,377.0
63,../../aesthetics/gs/females/C2_039.jpg,63.0,255.0,376.0
63,../../aesthetics/gs/females/C2_039.jpg,64.0,280.0,375.0
63,../../aesthetics/gs/females/C2_039.jpg,65.0,255.0,377.0
63,../../aesthetics/gs/females/C2_039.jpg,66.0,244.0,378.0
63,../../aesthetics/gs/females/C2_039.jpg,67.0,234.0,377.0
63,../../aesthetics/gs/females/C2_039.jpg,68.0,237.0,103.0
64,../../aesthetics/gs/females/C2_142.jpg,0.0,118.0,225.0
64,../../aesthetics/gs/females/C2_142.jpg,1.0,118.0,260.0
64,../../aesthetics/gs/females/C2_142.jpg,2.0,123.0,293.0
64,../../aesthetics/gs/females/C2_142.jpg,3.0,127.0,326.0
64,../../aesthetics/gs/females/C2_142.jpg,4.0,137.0,358.0
64,../../aesthetics/gs/females/C2_142.jpg,5.0,157.0,385.0
64,../../aesthetics/gs/females/C2_142.jpg,6.0,182.0,406.0
64,../../aesthetics/gs/females/C2_142.jpg,7.0,208.0,425.0
64,../../aesthetics/gs/females/C2_142.jpg,8.0,236.0,432.0
64,../../aesthetics/gs/females/C2_142.jpg,9.0,263.0,426.0
64,../../aesthetics/gs/females/C2_142.jpg,10.0,290.0,410.0
64,../../aesthetics/gs/females/C2_142.jpg,11.0,317.0,390.0
64,../../aesthetics/gs/females/C2_142.jpg,12.0,337.0,366.0
64,../../aesthetics/gs/females/C2_142.jpg,13.0,349.0,335.0
64,../../aesthetics/gs/females/C2_142.jpg,14.0,355.0,302.0
64,../../aesthetics/gs/females/C2_142.jpg,15.0,359.0,268.0
64,../../aesthetics/gs/females/C2_142.jpg,16.0,361.0,233.0
64,../../aesthetics/gs/females/C2_142.jpg,17.0,141.0,212.0
64,../../aesthetics/gs/females/C2_142.jpg,18.0,157.0,201.0
64,../../aesthetics/gs/females/C2_142.jpg,19.0,179.0,200.0
64,../../aesthetics/gs/females/C2_142.jpg,20.0,199.0,206.0
64,../../aesthetics/gs/females/C2_142.jpg,21.0,217.0,217.0
64,../../aesthetics/gs/females/C2_142.jpg,22.0,268.0,215.0
64,../../aesthetics/gs/females/C2_142.jpg,23.0,288.0,206.0
64,../../aesthetics/gs/females/C2_142.jpg,24.0,308.0,202.0
64,../../aesthetics/gs/females/C2_142.jpg,25.0,328.0,205.0
64,../../aesthetics/gs/females/C2_142.jpg,26.0,342.0,218.0
64,../../aesthetics/gs/females/C2_142.jpg,27.0,242.0,244.0
64,../../aesthetics/gs/females/C2_142.jpg,28.0,241.0,269.0
64,../../aesthetics/gs/females/C2_142.jpg,29.0,241.0,292.0
64,../../aesthetics/gs/females/C2_142.jpg,30.0,240.0,315.0
64,../../aesthetics/gs/females/C2_142.jpg,31.0,217.0,327.0
64,../../aesthetics/gs/females/C2_142.jpg,32.0,228.0,331.0
64,../../aesthetics/gs/females/C2_142.jpg,33.0,239.0,335.0
64,../../aesthetics/gs/females/C2_142.jpg,34.0,251.0,332.0
64,../../aesthetics/gs/females/C2_142.jpg,35.0,262.0,328.0
64,../../aesthetics/gs/females/C2_142.jpg,36.0,168.0,240.0
64,../../aesthetics/gs/females/C2_142.jpg,37.0,182.0,235.0
64,../../aesthetics/gs/females/C2_142.jpg,38.0,197.0,237.0
64,../../aesthetics/gs/females/C2_142.jpg,39.0,210.0,249.0
64,../../aesthetics/gs/females/C2_142.jpg,40.0,195.0,250.0
64,../../aesthetics/gs/females/C2_142.jpg,41.0,179.0,248.0
64,../../aesthetics/gs/females/C2_142.jpg,42.0,273.0,250.0
64,../../aesthetics/gs/females/C2_142.jpg,43.0,287.0,240.0
64,../../aesthetics/gs/females/C2_142.jpg,44.0,303.0,238.0
64,../../aesthetics/gs/females/C2_142.jpg,45.0,315.0,245.0
64,../../aesthetics/gs/females/C2_142.jpg,46.0,304.0,251.0
64,../../aesthetics/gs/females/C2_142.jpg,47.0,289.0,252.0
64,../../aesthetics/gs/females/C2_142.jpg,48.0,195.0,360.0
64,../../aesthetics/gs/females/C2_142.jpg,49.0,213.0,357.0
64,../../aesthetics/gs/females/C2_142.jpg,50.0,227.0,356.0
64,../../aesthetics/gs/females/C2_142.jpg,51.0,239.0,359.0
64,../../aesthetics/gs/females/C2_142.jpg,52.0,250.0,356.0
64,../../aesthetics/gs/females/C2_142.jpg,53.0,264.0,359.0
64,../../aesthetics/gs/females/C2_142.jpg,54.0,281.0,361.0
64,../../aesthetics/gs/females/C2_142.jpg,55.0,264.0,373.0
64,../../aesthetics/gs/females/C2_142.jpg,56.0,250.0,380.0
64,../../aesthetics/gs/females/C2_142.jpg,57.0,238.0,381.0
64,../../aesthetics/gs/females/C2_142.jpg,58.0,226.0,379.0
64,../../aesthetics/gs/females/C2_142.jpg,59.0,212.0,372.0
64,../../aesthetics/gs/females/C2_142.jpg,60.0,202.0,361.0
64,../../aesthetics/gs/females/C2_142.jpg,61.0,227.0,364.0
64,../../aesthetics/gs/females/C2_142.jpg,62.0,238.0,366.0
64,../../aesthetics/gs/females/C2_142.jpg,63.0,250.0,364.0
64,../../aesthetics/gs/females/C2_142.jpg,64.0,274.0,363.0
64,../../aesthetics/gs/females/C2_142.jpg,65.0,250.0,365.0
64,../../aesthetics/gs/females/C2_142.jpg,66.0,238.0,367.0
64,../../aesthetics/gs/females/C2_142.jpg,67.0,227.0,365.0
64,../../aesthetics/gs/females/C2_142.jpg,68.0,239.0,117.0
