dataset,img_num,nose_width,nose_length,lip_thickness,face_length,eye_height,eye_width,face_width_prom,face_width_mouth,forehead_length,distance_btw_pupils,dist_btw_pupils_top,dist_btw_pupils_lip,chin_length,length_cheek_to_chin,brow_to_hair,fWHR,face_shape,heartshapeness,nose_shape,lip_fullness,eye_shape,eye_size,upper_head_len,midface_len,chin_size,forehead_height,cheek_height,cheek_prominence,face_roundness,imgName,FA,CA,AV
eDataset,17.0,27.0185121722,51.0,16.5854095271,239.209113539,9.00693909433,27.5182299598,161.0,131.137332594,106.920531237,70.5868259663,111.57424658,70.7787390866,44.0454310911,113.788253361,87.1966169069,1.75914265996,0.67305127977,1.2277205645,0.529774748475,0.0693343547062,0.32730808295,0.0376529930699,0.446975157657,0.295886465359,0.18412940226,0.364520463359,0.475685276691,0.124839170898,0.548212108872,../../../MIT2kFaceDataset/2kfaces/Google_1_Billy Lheureux_3_oval.jpg,718.932607983,120.36241265,32.9797940701
eDataset,18.0,29.0172362571,53.0094331228,13.5495097568,248.002016121,7.01783442381,27.5092560861,159.050306507,132.015150646,129.062000604,70.0071424927,129.011869609,68.5877672241,38.0,114.305909866,110.055667732,1.82741011863,0.641326667399,1.20478828172,0.547397596007,0.0546346758334,0.255108113496,0.0282974894059,0.5204070621,0.276561329206,0.15322456081,0.443769246128,0.460907179925,0.109011839034,0.532314828366,../../../MIT2kFaceDataset/2kfaces/Google_1_Billy Spangler_7_oval.jpg,658.756371704,102.497936222,33.8855752225
eDataset,19.0,41.5932686862,65.306967469,14.4616366177,251.199124202,11.942432162,34.7200451467,196.328805833,159.260792413,116.297033496,93.6295893401,110.558807881,81.0172552022,36.6742416418,135.343611061,91.4248325128,1.88442611201,0.781566442387,1.23275040177,0.636888685819,0.0575704101819,0.343963612707,0.0475416950594,0.462967511791,0.32252204485,0.145996693891,0.363953627638,0.538790139061,0.147564262169,0.634002180217,../../../MIT2kFaceDataset/2kfaces/Google_1_Billy Whitener_16_oval.jpg,813.707361338,144.842577746,154.242770876
eDataset,20.0,36.1247837364,55.0363516233,15.0,240.916998155,5.37141688152,23.6078256542,172.185946,138.032604844,113.600176056,70.3011379709,113.048938518,69.6668037654,44.1814440687,120.112577794,95.5091618642,1.95552246284,0.714710656861,1.24742951997,0.656380422592,0.0622621073435,0.227526963313,0.0222957156309,0.471532423724,0.289173467622,0.183388654213,0.396440112552,0.498564147462,0.141763932881,0.57294672398,../../../MIT2kFaceDataset/2kfaces/Google_1_Blanca Jorgensen_17_oval.jpg,725.279418893,133.823795281,35.0967590466
eDataset,21.0,33.2415402772,49.0102030194,13.5615528128,247.584329068,7.85289163663,22.7935165725,156.051273625,125.255738392,134.16407865,60.8481717063,130.532084179,68.8513509088,33.5410196625,116.14337685,110.819673344,1.77285212197,0.630295439992,1.24586127254,0.678257551066,0.0547754894822,0.344523040649,0.031718048013,0.541892449959,0.278092523739,0.13547311249,0.447603746816,0.469106333537,0.124384024423,0.505911415569,../../../MIT2kFaceDataset/2kfaces/Google_1_Blanche Albaugh_5_oval.jpg,734.735766014,138.853305586,60.0832505966
eDataset,22.0,27.1661554144,54.2309874518,18.0810044953,246.164579093,11.5561069025,29.7155244543,157.813180692,127.565669363,108.166538264,69.7585120254,110.374929219,77.1338646666,47.2652091924,117.989364278,85.3302408294,1.60431532775,0.641088093474,1.23711325688,0.500934183405,0.0734508781153,0.388891231595,0.0469446373849,0.439407402407,0.313342662664,0.192006540366,0.34663898902,0.479310893196,0.122875157101,0.518212936373,../../../MIT2kFaceDataset/2kfaces/Google_1_Bobby Andrews_13_oval.jpg,718.169581429,96.2432557368,34.7805408276
eDataset,23.0,25.0,56.0089278598,14.5,245.032650886,10.6151077543,26.3885191189,142.014083809,119.104995697,131.244047484,61.5,128.867422183,74.2262407127,31.1448230048,112.545918271,109.614095809,1.53448057322,0.579572082722,1.19234363746,0.446357410422,0.0591757871761,0.402262351535,0.0433211970566,0.535618608417,0.302923877469,0.127104787432,0.447344855523,0.459309883252,0.0934940222405,0.486078060481,../../../MIT2kFaceDataset/2kfaces/Google_1_Bobby Augustine_7_oval.jpg,710.988905597,120.247353622,88.4751949247
eDataset,24.0,31.0161248385,59.0,10.5,240.532742054,8.78624978649,27.1185326507,165.0,139.129436138,110.022724925,73.5153045291,108.381559778,72.3239498047,36.0555127546,114.820242578,84.4408076702,1.70975276078,0.685977296026,1.18594601244,0.525697031162,0.0436531006562,0.323994292009,0.0365282901257,0.457412674823,0.300682348636,0.149898564523,0.351057435878,0.477358057773,0.107555269363,0.578422026663,../../../MIT2kFaceDataset/2kfaces/Google_1_Bobby Brooks_5_oval.jpg,724.257777242,122.181147173,32.7810943539
eDataset,25.0,39.0128184063,67.0298440995,22.0,250.001999992,11.028359395,35.0927162132,167.107749671,139.014387745,100.04498988,83.0376420667,102.769462877,89.1587421126,40.049968789,125.287923139,73.0838559464,1.42794542269,0.668425651299,1.20208959937,0.582021619331,0.0879992960084,0.314263487841,0.0441130846767,0.400176758117,0.356632115405,0.160198593572,0.29233308513,0.501147683392,0.112372548728,0.556053102571,../../../MIT2kFaceDataset/2kfaces/Google_1_Bobby Troutman_9_oval.jpg,796.782358207,102.409946434,61.2064697475
eDataset,26.0,33.0151480384,51.0392006207,12.1241437954,241.0,7.03553390593,26.0192520893,152.013157325,129.003875911,117.209214655,67.0018656457,117.36747846,67.4147787481,48.0416485979,110.455642105,99.7459272352,1.81843157093,0.630759988902,1.17836116359,0.646858642709,0.0503076506035,0.270397238237,0.0291930867466,0.486345289024,0.279729372399,0.19934294024,0.413883515499,0.458322166409,0.0954741967407,0.535285792161,../../../MIT2kFaceDataset/2kfaces/Google_1_Bonnie Fullmer_5_oval.jpg,677.995488748,100.44674261,41.9200806032
eDataset,27.0,29.4278779391,54.5893762558,14.4498701766,233.343095034,8.936950381,25.6038929874,136.945244532,115.74109037,108.226614102,61.3208773584,108.065084556,66.5572310308,40.1995024845,102.347167899,85.0,1.51138593824,0.586883638071,1.18320333854,0.539077013835,0.061925424339,0.349046544813,0.0382996136213,0.463808942306,0.285233342864,0.172276374746,0.364270474717,0.438612369844,0.0908711447379,0.496012493333,../../../MIT2kFaceDataset/2kfaces/Google_1_Bonnie Poindexter_15_oval.jpg,652.268867485,109.149400612,79.2096082756
eDataset,28.0,31.0,56.0089278598,19.0311288741,246.018292003,9.53187690489,28.6729500159,156.0,133.015036744,111.220501707,69.016302422,113.110565377,65.132410567,36.0138862107,117.406056115,90.3119593409,1.75211787795,0.634099191284,1.17279973617,0.553483188923,0.0773565604379,0.33243446871,0.0387445861334,0.452082244787,0.264746210685,0.146387026418,0.367094489624,0.477224905348,0.0934278628996,0.540671328384,../../../MIT2kFaceDataset/2kfaces/Google_1_Brandi Harbaugh_7_oval.jpg,665.139518956,106.310674188,29.1947068044
eDataset,29.0,27.1661554144,53.0848377599,13.1117675051,250.127967249,8.0775100345,25.7481982981,148.862352527,120.337026721,132.034086508,65.1555830302,128.756067818,71.3257675223,39.2045915678,110.1367481,110.040901487,1.68769933603,0.595144773952,1.23704529341,0.511749805797,0.052420237726,0.313711660171,0.0322935100914,0.527866147717,0.285157107007,0.156738136879,0.439938415112,0.440321605422,0.114042928188,0.481101845765,../../../MIT2kFaceDataset/2kfaces/Google_1_Brandon Germany_9_oval.jpg,691.387358783,106.290840246,70.2894616898
eDataset,30.0,33.0151480384,57.008771255,12.6238105611,248.128998708,9.0,29.5080624193,171.026313765,138.520756567,108.90362712,71.5279665585,107.74419938,71.2520267147,46.0434577329,122.018043111,86.469647854,1.85799410613,0.689263708213,1.23466199581,0.579124006914,0.0508759984799,0.305001388167,0.0362714557623,0.438899232606,0.287157192773,0.185562582256,0.348486667436,0.491752450322,0.131002653324,0.558261054889,../../../MIT2kFaceDataset/2kfaces/Google_1_Brandon Novotny_3_oval.jpg,741.742683573,130.859734148,28.3484474299
eDataset,31.0,31.0,66.0075753228,16.5453610172,248.0,8.31043956631,28.6130485847,164.0,137.014597762,103.07764064,71.0158433027,104.279971711,76.0505581658,39.1152144312,128.45795563,82.6226361235,1.68202916478,0.661290322581,1.19695275305,0.469643065184,0.0667151653919,0.290442297391,0.0335098369609,0.415635647744,0.306655476475,0.157722638836,0.333155790821,0.517975627539,0.108812105797,0.552478216784,../../../MIT2kFaceDataset/2kfaces/Google_1_Brandon Shrader_5_oval.jpg,769.54112952,112.913012578,29.7171494256
eDataset,32.0,39.1152144312,67.0671305484,16.5453610172,249.20072231,9.0346316634,34.0302752548,193.165731951,160.798009938,87.6926450736,86.5520074868,90.4661538919,81.232572409,49.040799341,140.641902195,58.978809754,1.73157520366,0.77514113988,1.20129429478,0.583224809402,0.0663937121201,0.2654880572,0.0362544361013,0.351895629598,0.325972459694,0.196792364349,0.236671905311,0.564371968473,0.129886148453,0.645254991427,../../../MIT2kFaceDataset/2kfaces/Google_1_Brandon Victor_15_oval.jpg,822.28419748,136.423701407,145.799162819
eDataset,33.0,35.1283361405,48.3735464898,18.2291679013,234.853145604,8.3804522171,29.3261520831,162.692962355,138.924439894,103.07764064,70.846665412,106.007370027,61.9291344235,42.2965719651,111.84212275,82.0,1.990286198,0.692743381985,1.17108956839,0.726188974958,0.0776194325797,0.28576719487,0.0356837980413,0.438902533647,0.263693016605,0.180097958051,0.349154361076,0.476221523293,0.10120589358,0.591537488405,../../../MIT2kFaceDataset/2kfaces/Google_1_Brandy Payton_13_oval.jpg,669.162163269,112.825870711,28.3971472858
eDataset,34.0,36.0555127546,60.0749531835,17.7572550586,250.031997952,8.12310562562,28.6327459504,180.335797888,150.013332741,100.448992031,71.5856130797,101.929509957,69.8414858449,43.2897216438,133.983327015,80.3196738041,1.9259732476,0.721250877349,1.20213180118,0.600175461552,0.071019930265,0.283699846312,0.0324882642708,0.401744548112,0.279330191403,0.173136726492,0.321237579438,0.535864721766,0.121274338468,0.599976538881,../../../MIT2kFaceDataset/2kfaces/Google_1_Brenda Hillman_13_oval.jpg,764.502389097,132.381056264,79.3827454844
eDataset,35.0,31.1448230048,52.4690384894,15.0622577483,246.811669092,8.28847546563,28.591408727,168.428026171,144.779142144,113.745329574,72.1404879385,116.061675414,64.1252150037,37.0135110466,120.060333872,87.7410964144,1.82380344717,0.682415166151,1.16334455141,0.593584786409,0.0610273323126,0.289893916902,0.0335821863534,0.460858799719,0.259814356589,0.149966616987,0.355498168856,0.486445127628,0.0958175280539,0.586597638097,../../../MIT2kFaceDataset/2kfaces/Google_1_Brian Kellner_16_oval.jpg,693.356711417,119.061398281,39.8340430512
eDataset,36.0,37.3363094052,57.4282160614,15.9009806671,243.100802138,7.7243220723,29.4029218007,160.25292509,137.615406114,106.794194599,70.1462757386,106.02122429,70.1771303925,44.283179651,121.293776454,87.7909448634,1.77465507052,0.659203604764,1.16449843528,0.650138763935,0.0654090012343,0.262705935303,0.031774152962,0.439300050266,0.288675026061,0.182159743043,0.361129803322,0.498944369527,0.0931198859772,0.566083718787,../../../MIT2kFaceDataset/2kfaces/Google_1_Brian Kellner_1_oval.jpg,701.708000494,114.066571712,32.7458233589
eDataset,37.0,30.0166620396,54.0092584656,13.0495097568,243.993852382,8.80700326122,25.1796389508,139.057542046,119.268604419,124.739729036,57.5,122.874427771,70.8563899085,39.1152144312,105.809285215,105.917420663,1.57004433041,0.569922318489,1.16591908427,0.555768823576,0.0534829448751,0.349766860377,0.0360951850846,0.511241278493,0.290402357342,0.160312294959,0.43409872679,0.433655537557,0.0811042468264,0.488818071663,../../../MIT2kFaceDataset/2kfaces/Google_1_Brian Kellner_3_oval.jpg,685.444544391,113.43069773,91.6633577644
eDataset,38.0,37.0540146273,53.0377224247,13.0,245.735630302,5.26246890528,25.5092560861,156.003205095,137.524543264,116.297033496,66.0302960769,118.935381615,60.9077169425,39.0128184063,114.844302333,93.3514863299,1.76137118548,0.634841617813,1.13436628396,0.698635102212,0.0529023812461,0.206296447357,0.0214151643325,0.473260769523,0.247858712502,0.15875930714,0.379885839978,0.467349005076,0.0751973240855,0.559644293727,../../../MIT2kFaceDataset/2kfaces/Google_1_Brian Lucier_7_oval.jpg,670.748444345,127.793650987,36.3406606447
eDataset,39.0,34.0147027034,51.0098029794,21.5,237.018986581,8.28847546563,27.5181818122,145.031031162,123.036579926,102.019605959,67.5296231294,107.007301153,68.0338891408,43.0,108.893655666,78.5015923405,1.55057985271,0.611896258837,1.17876351284,0.66682678067,0.0907100326017,0.301199967432,0.0349696688235,0.430427989885,0.287039827999,0.181420065203,0.331203813976,0.45943009561,0.092796157612,0.519100101225,../../../MIT2kFaceDataset/2kfaces/Google_1_Brian Melton_15_oval.jpg,671.402738791,96.8678661655,42.6995774242
eDataset,40.0,30.0665927567,58.2151183113,16.0413812651,244.460630777,10.3506356802,28.7300807819,168.668313562,139.517024051,114.437756007,71.8922805314,113.033457436,81.1516144297,38.0,121.32114203,91.2688336728,1.66476917477,0.689961050277,1.20894431852,0.516473961213,0.0656194873348,0.36027172213,0.0423407059342,0.468123458749,0.331961895753,0.155444252431,0.373347779488,0.496280900711,0.119247379093,0.570713671184,../../../MIT2kFaceDataset/2kfaces/Google_1_Brian Owen_11_oval.jpg,751.788155543,107.7414752,37.203103993
eDataset,41.0,34.0587727319,62.0725382114,18.0,250.031997952,9.02769256907,32.2253542826,170.144056611,147.054411699,117.038455219,79.0774936376,117.771494853,71.1053574885,30.0665927567,125.064809361,87.5913808545,1.65797058745,0.680489129409,1.1570142959,0.548693088977,0.0719907857691,0.280142539005,0.0361061489849,0.468093908689,0.284385030999,0.120250979887,0.35032068524,0.500195216551,0.0923467600205,0.588142369388,../../../MIT2kFaceDataset/2kfaces/Google_1_Brittany Kelley_17_oval.jpg,715.478410009,117.382190147,63.5365766902
eDataset,42.0,31.0161248385,56.0357029045,15.5,245.203996705,10.0808749146,27.5459120968,157.155973479,132.136293273,119.507321951,71.0070419043,118.860474928,70.6858009447,43.0116263352,115.75021915,98.3679317664,1.74550419312,0.640919298178,1.18934752584,0.553506483026,0.0632126727472,0.365966277652,0.0411121965795,0.487379176349,0.288273445354,0.175411603861,0.401167734166,0.472056820875,0.102036184326,0.538883113852,../../../MIT2kFaceDataset/2kfaces/Google_1_Brittany Shumaker_11_oval.jpg,681.044068856,103.962592042,13.8129321301
eDataset,43.0,38.0131556175,56.0357029045,27.5,243.018517813,7.25,28.6130485847,166.192659284,144.086779407,88.0227243387,75.5264854207,96.015949196,74.7971982114,51.0392006207,121.417666181,59.5755822464,1.57415483375,0.6838682944,1.15342059811,0.678373851797,0.113160100915,0.253380899925,0.029833117514,0.3622058316,0.307783945374,0.210021857923,0.245148323603,0.499623103925,0.0909637671889,0.592904527211,../../../MIT2kFaceDataset/2kfaces/Google_1_Bruce Fussell_3_oval.jpg,764.664122743,118.278454514,47.9620432013
eDataset,44.0,28.0,58.0344725142,12.1238105611,247.018217952,10.5475115549,27.5449249337,153.013071337,133.0,114.157785543,70.0160695841,112.340164233,78.9595627122,46.0108682813,117.68512887,90.1387818866,1.52982477901,0.619440430774,1.15047422058,0.482471861757,0.049080633249,0.382920323081,0.0426993265611,0.46214318316,0.319650766518,0.18626508062,0.364907425185,0.476422872151,0.0810186046317,0.538421826143,../../../MIT2kFaceDataset/2kfaces/Google_1_Bruce Hartsock_3_oval.jpg,716.824911919,104.08156314,37.6938503978
eDataset,45.0,36.0,59.0,12.5,241.074677227,5.0,27.5449249337,169.0,146.013697988,100.124921973,73.0017123087,103.42418721,65.9455437889,51.0,117.398898929,80.2246844805,1.89887640449,0.701027590057,1.15742565478,0.610169491525,0.0518511531107,0.181521641901,0.0207404612443,0.415327412751,0.273548199037,0.211552704692,0.332779391861,0.486981462672,0.0953493012077,0.605678288849,../../../MIT2kFaceDataset/2kfaces/Google_1_Bruce Honaker_16_oval.jpg,717.066940143,126.527405579,35.1951213076
eDataset,46.0,41.0121933088,59.0084739677,21.5929793363,245.898352984,9.02769256907,31.5386062746,176.002840886,146.342065039,94.5568612,76.6322386467,96.2967418971,83.6172245957,50.2493781056,134.505098257,71.9809002444,1.63695245202,0.715754451995,1.20268113504,0.695022096847,0.0878126228759,0.286242597103,0.0367131071011,0.384536374696,0.340047924605,0.204350202008,0.29272623981,0.546994709908,0.120622100502,0.595132351493,../../../MIT2kFaceDataset/2kfaces/Google_1_Bruce Murrell_15_oval.jpg,866.020293717,148.915484627,75.4334353585
eDataset,47.0,37.1214223865,56.0357029045,9.5,239.676865801,6.25,25.0104121495,149.120756436,131.308796354,111.157545853,63.5491935433,111.352200248,68.058607869,49.0,114.262225532,93.2148056909,1.69357021092,0.622174175792,1.13564940488,0.662460189887,0.0396366998887,0.249895921852,0.0260767762426,0.46378087214,0.283959854205,0.204441925742,0.388918660879,0.476734478107,0.0743165595983,0.547857616193,../../../MIT2kFaceDataset/2kfaces/Google_1_Bruce Northern_7_oval.jpg,655.534545235,105.013112232,37.4510763805
eDataset,48.0,33.0151480384,59.0084739677,16.0,247.808393724,9.56542041303,28.6586638307,180.002777756,146.277134235,119.100797646,73.0154093326,116.558997937,81.3540464723,37.483329628,128.17329507,94.2257926472,1.72202190672,0.726378856872,1.23055991422,0.559498421472,0.0645660131183,0.333770634581,0.0386000662419,0.480616478952,0.328294151985,0.15125932203,0.380236485259,0.51722741568,0.136095646376,0.590283210495,../../../MIT2kFaceDataset/2kfaces/Google_1_Bruce Raab_15_oval.jpg,796.245302073,139.00540757,45.2017204292
eDataset,49.0,34.0147027034,58.137767415,9.59901951359,232.813229865,7.75,25.0096118313,151.211772029,133.633828053,89.8443097809,65.0019230485,91.2006715984,76.2084150197,58.0086200491,124.112493236,70.8413720929,1.54632180063,0.649498192678,1.13153813097,0.585070672917,0.0412305585863,0.309880859099,0.033288486245,0.385907234881,0.327337132275,0.249163761367,0.304284134257,0.53309897083,0.0755023414524,0.573995851225,../../../MIT2kFaceDataset/2kfaces/Google_1_Bruce Rains_9_oval.jpg,757.690417375,125.421931135,47.0800746827
eDataset,0.0,35.0142828,50.0399840128,12.0,242.051647381,6.5096012026,29.5427728736,165.19382555,145.168867186,117.004273426,74.5016778335,115.500270562,69.0001095031,51.0098029794,117.912885358,98.005101908,1.96603597384,0.682473461088,1.13794251311,0.699726098855,0.0495761963607,0.220344963232,0.0268934389542,0.483385569535,0.285063581469,0.210739334069,0.404893348045,0.487139363164,0.0827301056669,0.599743355422,../../../MIT2kFaceDataset/2kfaces/Google_1_Bruce Reese_1_oval.jpg,683.055998796,110.459965659,40.0109579396
