pair_nums,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
125,7.0,3.0,2.0,6.0,5.0,7.0,6.0,3.0,3.0,5.0,2.0,3.0,3.0,1.0,4.0,3.0,5.0,4.0,4.0,5.0,7.0,7.0,5.0,4.0,5.0,6.0,5.0,6.0,7.0,4.0,4.0,3.0,6.0,5.0,6.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,3.0,5.0
126,6.0,5.0,4.0,6.0,5.0,6.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,4.0,6.0,4.0,5.0,4.0,4.0,6.0,7.0,7.0,5.0,5.0,7.0,7.0,5.0,5.0,7.0,5.0,6.0,6.0,6.0,5.0,6.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,6.0,7.0,6.0,7.0,5.0,5.0,5.0,6.0,7.0
127,5.0,5.0,3.0,6.0,7.0,7.0,6.0,7.0,3.0,7.0,5.0,5.0,5.0,3.0,3.0,3.0,5.0,4.0,5.0,7.0,7.0,7.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,3.0,6.0,5.0,6.0,6.0,6.0,2.0,3.0,3.0,4.0,6.0,5.0,5.0,5.0,5.0,4.0,4.0,6.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,4.0,4.0,4.0,6.0,6.0,4.0
128,5.0,5.0,3.0,4.0,5.0,5.0,4.0,4.0,3.0,5.0,6.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,7.0,6.0,4.0,4.0,7.0,6.0,4.0,4.0,6.0,4.0,5.0,5.0,6.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,4.0,4.0,4.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,4.0
129,4.0,3.0,3.0,3.0,5.0,4.0,4.0,5.0,3.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,6.0,5.0,4.0,6.0,5.0,7.0,5.0,4.0,6.0,5.0,5.0,5.0,7.0,5.0,6.0,5.0,4.0,5.0,5.0,4.0,3.0,3.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,3.0,4.0,5.0,5.0,6.0,7.0,6.0,5.0,4.0,3.0,6.0,5.0,4.0
130,4.0,5.0,4.0,4.0,5.0,6.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,6.0,7.0,4.0,4.0,5.0,6.0,4.0,4.0,6.0,4.0,5.0,5.0,6.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0
131,6.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,4.0,6.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,7.0,7.0,5.0,6.0,7.0,7.0,5.0,5.0,7.0,6.0,7.0,7.0,7.0,7.0,6.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,5.0
132,6.0,4.0,1.0,2.0,2.0,3.0,4.0,3.0,1.0,6.0,2.0,2.0,1.0,1.0,2.0,2.0,5.0,4.0,3.0,6.0,6.0,6.0,4.0,2.0,6.0,5.0,3.0,3.0,6.0,3.0,7.0,5.0,7.0,6.0,5.0,3.0,1.0,3.0,4.0,4.0,2.0,1.0,1.0,4.0,2.0,4.0,5.0,4.0,3.0,4.0,5.0,5.0,4.0,3.0,5.0,4.0,4.0,4.0,5.0,4.0
133,6.0,4.0,2.0,5.0,6.0,4.0,2.0,2.0,3.0,6.0,4.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,3.0,6.0,5.0,6.0,5.0,4.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0
134,4.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,5.0,3.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,2.0,4.0,7.0,7.0,4.0,4.0,2.0,7.0,2.0,3.0,6.0,2.0,5.0,5.0,7.0,6.0,6.0,2.0,2.0,3.0,5.0,5.0,4.0,2.0,2.0,5.0,4.0,2.0,4.0,2.0,4.0,3.0,5.0,6.0,6.0,5.0,5.0,3.0,4.0,4.0,6.0,5.0
135,6.0,3.0,2.0,2.0,6.0,7.0,6.0,6.0,3.0,7.0,6.0,3.0,2.0,1.0,1.0,1.0,7.0,4.0,2.0,5.0,7.0,7.0,4.0,4.0,7.0,7.0,5.0,4.0,7.0,2.0,6.0,5.0,7.0,6.0,5.0,3.0,2.0,3.0,5.0,4.0,2.0,3.0,1.0,6.0,3.0,1.0,6.0,4.0,2.0,5.0,6.0,6.0,6.0,7.0,7.0,4.0,6.0,6.0,6.0,5.0
136,4.0,4.0,3.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,5.0,6.0,6.0,5.0,4.0,6.0,6.0,4.0,4.0,6.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,3.0,4.0,4.0,5.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,5.0,4.0,5.0,6.0,3.0,4.0,4.0,4.0,3.0
137,5.0,5.0,2.0,5.0,3.0,5.0,4.0,3.0,3.0,5.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,6.0,3.0,4.0,6.0,6.0,2.0,3.0,6.0,3.0,3.0,4.0,5.0,4.0,4.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,5.0,5.0,4.0,2.0,2.0,2.0,3.0,2.0
138,6.0,4.0,4.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,4.0,4.0,4.0,6.0,4.0,5.0,4.0,3.0,5.0,7.0,7.0,6.0,5.0,5.0,7.0,5.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,5.0,2.0,2.0,4.0,4.0,5.0,2.0,2.0,4.0,6.0,3.0,5.0,6.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,6.0,5.0,5.0
139,6.0,4.0,2.0,5.0,5.0,6.0,6.0,5.0,3.0,7.0,6.0,6.0,4.0,1.0,3.0,2.0,6.0,5.0,4.0,6.0,6.0,7.0,5.0,5.0,7.0,7.0,6.0,7.0,7.0,6.0,7.0,6.0,7.0,6.0,6.0,4.0,5.0,5.0,5.0,6.0,5.0,5.0,4.0,6.0,3.0,5.0,6.0,6.0,4.0,6.0,5.0,7.0,7.0,7.0,6.0,5.0,5.0,4.0,5.0,4.0
140,2.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,4.0,6.0,1.0,1.0,4.0,4.0,1.0,2.0,5.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0
141,3.0,2.0,1.0,2.0,4.0,6.0,5.0,3.0,2.0,4.0,4.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,2.0,4.0,5.0,6.0,3.0,4.0,4.0,5.0,3.0,4.0,6.0,3.0,4.0,5.0,6.0,5.0,5.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0,2.0,4.0,6.0,5.0,4.0,5.0,6.0,6.0,7.0,6.0,7.0,4.0,5.0,6.0,5.0,6.0
142,6.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,6.0,6.0,4.0,4.0,3.0,4.0,3.0,5.0,4.0,4.0,4.0,6.0,6.0,4.0,5.0,6.0,6.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,4.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,5.0
143,4.0,4.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,5.0,4.0,3.0,3.0,5.0,3.0,5.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,5.0,4.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0
144,4.0,4.0,3.0,3.0,6.0,5.0,7.0,4.0,1.0,6.0,3.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,5.0,6.0,6.0,4.0,4.0,7.0,6.0,5.0,4.0,6.0,2.0,4.0,4.0,5.0,4.0,4.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0,2.0,4.0,2.0,5.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
145,5.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,3.0,5.0,3.0,6.0,5.0,6.0,6.0,6.0,4.0,4.0,5.0,4.0,6.0,4.0,4.0,4.0,6.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,6.0,5.0,5.0,6.0,4.0,4.0,5.0,5.0,4.0
146,4.0,4.0,2.0,3.0,4.0,6.0,5.0,2.0,2.0,4.0,3.0,2.0,2.0,1.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,6.0,4.0,5.0,6.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,6.0,4.0,4.0,3.0,5.0,6.0,6.0,5.0,6.0,4.0,4.0,6.0,6.0,4.0
147,5.0,4.0,3.0,4.0,3.0,5.0,4.0,4.0,4.0,6.0,7.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,5.0,5.0,7.0,3.0,4.0,7.0,5.0,3.0,6.0,6.0,5.0,6.0,5.0,6.0,5.0,4.0,2.0,5.0,5.0,4.0,5.0,5.0,3.0,2.0,4.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,5.0,5.0,5.0,7.0,4.0,4.0,2.0,3.0,3.0
148,4.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,5.0,7.0,5.0,4.0,3.0,5.0,5.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0
149,4.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,3.0,1.0,4.0,3.0,1.0,4.0,6.0,6.0,3.0,5.0,7.0,6.0,3.0,3.0,7.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0
150,6.0,5.0,4.0,7.0,5.0,7.0,6.0,5.0,4.0,7.0,7.0,6.0,4.0,4.0,5.0,5.0,6.0,5.0,5.0,5.0,7.0,7.0,6.0,5.0,7.0,7.0,5.0,7.0,7.0,5.0,7.0,7.0,7.0,6.0,6.0,5.0,6.0,6.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,7.0,5.0,6.0,6.0,6.0,7.0,7.0,6.0,7.0,5.0,6.0,4.0,6.0,4.0
151,6.0,4.0,5.0,6.0,4.0,6.0,5.0,4.0,3.0,5.0,6.0,3.0,4.0,3.0,4.0,6.0,6.0,3.0,2.0,6.0,7.0,6.0,3.0,2.0,7.0,6.0,4.0,3.0,7.0,6.0,6.0,5.0,6.0,5.0,3.0,3.0,2.0,3.0,5.0,6.0,3.0,3.0,3.0,6.0,2.0,3.0,3.0,3.0,3.0,5.0,4.0,6.0,5.0,4.0,6.0,4.0,6.0,3.0,4.0,3.0
152,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0
153,6.0,7.0,2.0,4.0,5.0,6.0,6.0,4.0,3.0,5.0,6.0,2.0,3.0,2.0,6.0,3.0,6.0,4.0,2.0,5.0,5.0,6.0,2.0,4.0,5.0,5.0,3.0,4.0,5.0,2.0,7.0,5.0,6.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,4.0,4.0,5.0,4.0,2.0,2.0,5.0,2.0,1.0,2.0,4.0,5.0,4.0,5.0,6.0,4.0,4.0,3.0,5.0,3.0
154,4.0,5.0,4.0,6.0,4.0,6.0,5.0,6.0,4.0,7.0,5.0,4.0,4.0,3.0,3.0,4.0,6.0,3.0,3.0,5.0,6.0,6.0,4.0,4.0,6.0,6.0,4.0,4.0,6.0,4.0,6.0,5.0,6.0,5.0,5.0,3.0,2.0,3.0,5.0,4.0,3.0,3.0,3.0,4.0,3.0,5.0,4.0,5.0,4.0,4.0,5.0,6.0,6.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0
155,5.0,4.0,3.0,6.0,6.0,6.0,4.0,5.0,2.0,7.0,3.0,3.0,2.0,2.0,5.0,2.0,6.0,4.0,2.0,2.0,5.0,7.0,3.0,4.0,5.0,4.0,3.0,5.0,6.0,2.0,6.0,6.0,7.0,5.0,4.0,3.0,5.0,3.0,5.0,5.0,3.0,2.0,5.0,5.0,1.0,4.0,7.0,5.0,2.0,4.0,5.0,7.0,5.0,6.0,7.0,4.0,6.0,5.0,5.0,6.0
156,5.0,3.0,1.0,5.0,5.0,4.0,5.0,4.0,2.0,6.0,3.0,3.0,3.0,1.0,4.0,1.0,2.0,2.0,2.0,6.0,6.0,7.0,3.0,3.0,4.0,4.0,3.0,5.0,7.0,1.0,7.0,6.0,7.0,6.0,4.0,1.0,2.0,3.0,3.0,5.0,2.0,2.0,2.0,5.0,2.0,5.0,5.0,5.0,3.0,4.0,6.0,7.0,7.0,6.0,6.0,4.0,4.0,5.0,6.0,5.0
157,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,3.0,2.0,5.0,3.0,3.0,4.0,4.0,4.0,6.0,5.0,5.0,5.0,7.0,6.0,3.0,5.0,6.0,4.0,6.0,7.0,6.0,4.0,5.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0,6.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,6.0,5.0,6.0
158,5.0,6.0,3.0,3.0,4.0,5.0,3.0,2.0,1.0,6.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,4.0,4.0,7.0,6.0,3.0,3.0,3.0,5.0,3.0,3.0,6.0,2.0,3.0,3.0,3.0,4.0,5.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,1.0,5.0,2.0,4.0,3.0,1.0,1.0,2.0,3.0,4.0,5.0,5.0,5.0,3.0,6.0,5.0,3.0,4.0
159,5.0,5.0,1.0,3.0,4.0,6.0,2.0,3.0,2.0,3.0,5.0,1.0,1.0,1.0,4.0,2.0,4.0,2.0,1.0,4.0,4.0,5.0,3.0,3.0,6.0,6.0,3.0,6.0,6.0,3.0,5.0,5.0,6.0,5.0,5.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,4.0,4.0,5.0
160,3.0,2.0,2.0,2.0,3.0,6.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,4.0,6.0,7.0,2.0,1.0,4.0,6.0,2.0,4.0,6.0,2.0,7.0,2.0,5.0,4.0,3.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,2.0,4.0,2.0,1.0,6.0,2.0,1.0,2.0,5.0,7.0,6.0,7.0,7.0,1.0,4.0,1.0,6.0,3.0
161,4.0,4.0,2.0,3.0,5.0,4.0,4.0,3.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,3.0,6.0,1.0,1.0,6.0,3.0,1.0,4.0,6.0,3.0,6.0,5.0,4.0,3.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,2.0,1.0,6.0,1.0,2.0,5.0,4.0,1.0,1.0,4.0,3.0,4.0,3.0,7.0,1.0,2.0,2.0,3.0,1.0
162,5.0,4.0,3.0,2.0,6.0,6.0,5.0,6.0,3.0,7.0,4.0,4.0,3.0,2.0,4.0,2.0,4.0,3.0,3.0,4.0,5.0,6.0,2.0,3.0,7.0,5.0,2.0,3.0,5.0,2.0,6.0,4.0,6.0,5.0,5.0,4.0,3.0,3.0,3.0,4.0,5.0,4.0,5.0,6.0,4.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,5.0,5.0,6.0,4.0,5.0,4.0,3.0,4.0
163,6.0,6.0,2.0,5.0,6.0,7.0,5.0,5.0,4.0,7.0,2.0,2.0,2.0,2.0,6.0,1.0,2.0,2.0,2.0,6.0,5.0,7.0,3.0,5.0,6.0,5.0,4.0,6.0,5.0,3.0,6.0,6.0,5.0,5.0,6.0,1.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,2.0,3.0,4.0,4.0,7.0,7.0,5.0,5.0,1.0,3.0,2.0,4.0,2.0
164,4.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,2.0,5.0,3.0,1.0,2.0,1.0,4.0,2.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,6.0,4.0,3.0,7.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,4.0,2.0,2.0,3.0,2.0,4.0,5.0,4.0,6.0,5.0,3.0,4.0,4.0,5.0,3.0,2.0,2.0
165,4.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,5.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,5.0,5.0,3.0,4.0,5.0,5.0,3.0,2.0,4.0,1.0,4.0,4.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,1.0,4.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0,2.0
166,4.0,4.0,3.0,3.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,4.0,3.0,4.0,2.0,3.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,5.0,4.0,5.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,2.0,2.0,2.0,4.0,2.0,5.0,5.0,6.0,2.0,1.0,1.0,6.0,1.0
167,4.0,3.0,1.0,2.0,4.0,6.0,5.0,3.0,1.0,6.0,3.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,5.0,5.0,6.0,4.0,4.0,6.0,5.0,4.0,6.0,6.0,1.0,6.0,5.0,7.0,6.0,5.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,5.0,1.0,3.0,5.0,6.0,4.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,4.0,3.0
168,6.0,3.0,1.0,5.0,3.0,2.0,1.0,1.0,3.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,5.0,6.0,6.0,5.0,3.0,6.0,5.0,2.0,5.0,5.0,6.0,6.0,5.0,7.0,6.0,5.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,5.0,3.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,5.0
169,5.0,4.0,3.0,5.0,4.0,7.0,5.0,4.0,2.0,6.0,7.0,2.0,3.0,1.0,7.0,1.0,4.0,2.0,2.0,3.0,5.0,7.0,3.0,3.0,6.0,6.0,2.0,2.0,7.0,1.0,7.0,5.0,7.0,7.0,6.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,7.0,2.0,2.0,6.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,2.0,6.0,4.0
170,5.0,5.0,4.0,4.0,6.0,6.0,4.0,4.0,3.0,6.0,6.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,6.0,5.0,4.0,4.0,6.0,4.0,4.0,6.0,5.0,6.0,4.0,6.0,6.0,6.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,5.0,3.0,3.0,6.0,3.0,4.0,3.0,6.0,6.0,6.0,6.0,5.0,3.0,3.0,5.0,5.0,4.0
171,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,6.0,5.0,2.0,2.0,5.0,6.0,3.0,4.0,6.0,2.0,4.0,3.0,5.0,6.0,6.0,1.0,2.0,2.0,4.0,4.0,4.0,2.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,5.0,3.0,4.0,5.0,3.0,4.0,4.0
172,5.0,5.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0,6.0,6.0,5.0,4.0,4.0,5.0,3.0,6.0,4.0,4.0,5.0,4.0,6.0,4.0,4.0,7.0,6.0,4.0,5.0,6.0,4.0,6.0,6.0,6.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,3.0,3.0,6.0,4.0,4.0,6.0,5.0,4.0,4.0,7.0,7.0,7.0,4.0,7.0,4.0,4.0,4.0,6.0,4.0
173,4.0,4.0,3.0,5.0,5.0,5.0,3.0,3.0,3.0,5.0,4.0,3.0,2.0,2.0,4.0,4.0,4.0,3.0,2.0,5.0,6.0,5.0,3.0,3.0,5.0,7.0,3.0,4.0,7.0,2.0,4.0,5.0,6.0,5.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,5.0,2.0,3.0,6.0,5.0,4.0,4.0,5.0,6.0,5.0,5.0,6.0,4.0,3.0,4.0,5.0,4.0
174,3.0,3.0,2.0,2.0,4.0,4.0,3.0,4.0,2.0,5.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,6.0,7.0,7.0,5.0,4.0,6.0,6.0,5.0,5.0,6.0,3.0,6.0,6.0,6.0,5.0,5.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,5.0,3.0
175,5.0,5.0,4.0,4.0,6.0,4.0,5.0,5.0,4.0,6.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
176,4.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,4.0,7.0,5.0,3.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,6.0,4.0,4.0,4.0,5.0,4.0,4.0,6.0,4.0,6.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,5.0,3.0,4.0,3.0,5.0,3.0,3.0,5.0,4.0,4.0,4.0,5.0,6.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0
177,4.0,4.0,2.0,5.0,4.0,4.0,4.0,4.0,3.0,6.0,4.0,5.0,4.0,2.0,3.0,3.0,3.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,5.0,6.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,2.0,4.0,3.0,4.0,6.0,4.0,4.0,4.0,5.0,6.0,4.0,5.0,5.0,3.0,4.0,5.0,5.0,4.0
178,5.0,5.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,4.0,3.0,2.0,2.0,1.0,4.0,1.0,3.0,1.0,1.0,4.0,4.0,5.0,2.0,3.0,7.0,6.0,2.0,3.0,7.0,3.0,6.0,3.0,4.0,3.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,4.0,3.0,2.0,5.0,5.0,7.0,7.0,6.0,6.0,4.0,3.0,4.0,6.0,6.0
179,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,6.0,7.0,7.0,4.0,5.0,6.0,7.0,5.0,5.0,6.0,5.0,4.0,5.0,4.0,5.0,4.0,3.0,3.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,6.0,6.0,6.0,5.0,5.0,7.0,7.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0
180,5.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,3.0,6.0,5.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,5.0,6.0,5.0,4.0,5.0,6.0,6.0,4.0,5.0,5.0,3.0,4.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,5.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,5.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,5.0,4.0
181,4.0,3.0,3.0,3.0,2.0,7.0,6.0,3.0,5.0,6.0,7.0,3.0,4.0,2.0,6.0,3.0,4.0,3.0,2.0,4.0,6.0,6.0,3.0,4.0,7.0,6.0,4.0,4.0,7.0,3.0,5.0,4.0,5.0,4.0,4.0,2.0,2.0,1.0,3.0,4.0,2.0,2.0,2.0,3.0,4.0,3.0,5.0,5.0,5.0,4.0,4.0,6.0,6.0,5.0,7.0,3.0,3.0,3.0,4.0,4.0
